agri_year,month_start,calendar_year,month,district_id,district,price_type,commodity,price_rs_per_quintal,unit,data_origin,annual_level_basis,annual_level_rs_per_quintal,generator_version,generator_seed
2022-23,2022-12-01,2022,12,OD25,Nuapada,Wholesale,Biri,6667.98,Rs/quintal,synthetic,projected,6750.12,synthetic-prices-v1,20260917
2022-23,2023-01-01,2023,1,OD25,Nuapada,Wholesale,Biri,6577.0,Rs/quintal,synthetic,projected,6750.12,synthetic-prices-v1,20260917
2022-23,2023-02-01,2023,2,OD25,Nuapada,Wholesale,Biri,6205.47,Rs/quintal,synthetic,projected,6750.12,synthetic-prices-v1,20260917
2022-23,2023-03-01,2023,3,OD25,Nuapada,Wholesale,Biri,6140.41,Rs/quintal,synthetic,projected,6750.12,synthetic-prices-v1,20260917
2022-23,2023-04-01,2023,4,OD25,Nuapada,Wholesale,Biri,6401.41,Rs/quintal,synthetic,projected,6750.12,synthetic-prices-v1,20260917
2022-23,2023-05-01,2023,5,OD25,Nuapada,Wholesale,Biri,6705.08,Rs/quintal,synthetic,projected,6750.12,synthetic-prices-v1,20260917
2022-23,2023-06-01,2023,6,OD25,Nuapada,Wholesale,Biri,6893.87,Rs/quintal,synthetic,projected,6750.12,synthetic-prices-v1,20260917
2023-24,2023-07-01,2023,7,OD25,Nuapada,Wholesale,Biri,7101.84,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2023-08-01,2023,8,OD25,Nuapada,Wholesale,Biri,7403.67,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2023-09-01,2023,9,OD25,Nuapada,Wholesale,Biri,7878.74,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2023-10-01,2023,10,OD25,Nuapada,Wholesale,Biri,7596.75,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2023-11-01,2023,11,OD25,Nuapada,Wholesale,Biri,7607.31,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2023-12-01,2023,12,OD25,Nuapada,Wholesale,Biri,7224.77,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2024-01-01,2024,1,OD25,Nuapada,Wholesale,Biri,7013.28,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2024-02-01,2024,2,OD25,Nuapada,Wholesale,Biri,6824.77,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2024-03-01,2024,3,OD25,Nuapada,Wholesale,Biri,6385.29,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD25,Nuapada,Wholesale,Biri,6214.46,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2024-05-01,2024,5,OD25,Nuapada,Wholesale,Biri,6474.21,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2023-24,2024-06-01,2024,6,OD25,Nuapada,Wholesale,Biri,7084.43,Rs/quintal,synthetic,projected,7067.46,synthetic-prices-v1,20260917
2024-25,2024-07-01,2024,7,OD25,Nuapada,Wholesale,Biri,7730.09,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2024-08-01,2024,8,OD25,Nuapada,Wholesale,Biri,7860.82,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2024-09-01,2024,9,OD25,Nuapada,Wholesale,Biri,8292.78,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2024-10-01,2024,10,OD25,Nuapada,Wholesale,Biri,7926.72,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2024-11-01,2024,11,OD25,Nuapada,Wholesale,Biri,7877.04,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2024-12-01,2024,12,OD25,Nuapada,Wholesale,Biri,7667.86,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2025-01-01,2025,1,OD25,Nuapada,Wholesale,Biri,7096.66,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD25,Nuapada,Wholesale,Biri,6857.22,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD25,Nuapada,Wholesale,Biri,6652.58,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2025-04-01,2025,4,OD25,Nuapada,Wholesale,Biri,6838.76,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2025-05-01,2025,5,OD25,Nuapada,Wholesale,Biri,6785.71,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2024-25,2025-06-01,2025,6,OD25,Nuapada,Wholesale,Biri,7210.37,Rs/quintal,synthetic,projected,7399.72,synthetic-prices-v1,20260917
2013-14,2013-07-01,2013,7,OD26,Puri,Wholesale,Biri,4385.33,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2013-08-01,2013,8,OD26,Puri,Wholesale,Biri,4475.71,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2013-09-01,2013,9,OD26,Puri,Wholesale,Biri,4640.14,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2013-10-01,2013,10,OD26,Puri,Wholesale,Biri,4531.54,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2013-11-01,2013,11,OD26,Puri,Wholesale,Biri,4217.66,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2013-12-01,2013,12,OD26,Puri,Wholesale,Biri,4341.65,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2014-01-01,2014,1,OD26,Puri,Wholesale,Biri,4057.83,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2014-02-01,2014,2,OD26,Puri,Wholesale,Biri,3625.84,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2014-03-01,2014,3,OD26,Puri,Wholesale,Biri,3712.34,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2014-04-01,2014,4,OD26,Puri,Wholesale,Biri,3592.93,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2014-05-01,2014,5,OD26,Puri,Wholesale,Biri,3758.3,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2013-14,2014-06-01,2014,6,OD26,Puri,Wholesale,Biri,3860.73,Rs/quintal,synthetic,published,4100.0,synthetic-prices-v1,20260917
2014-15,2014-07-01,2014,7,OD26,Puri,Wholesale,Biri,4939.79,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2014-08-01,2014,8,OD26,Puri,Wholesale,Biri,5337.03,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2014-09-01,2014,9,OD26,Puri,Wholesale,Biri,5270.1,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2014-10-01,2014,10,OD26,Puri,Wholesale,Biri,5204.57,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2014-11-01,2014,11,OD26,Puri,Wholesale,Biri,5148.17,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2014-12-01,2014,12,OD26,Puri,Wholesale,Biri,5097.27,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2015-01-01,2015,1,OD26,Puri,Wholesale,Biri,4755.65,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2015-02-01,2015,2,OD26,Puri,Wholesale,Biri,4774.71,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2015-03-01,2015,3,OD26,Puri,Wholesale,Biri,4679.13,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2015-04-01,2015,4,OD26,Puri,Wholesale,Biri,4808.96,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2015-05-01,2015,5,OD26,Puri,Wholesale,Biri,4789.08,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2014-15,2015-06-01,2015,6,OD26,Puri,Wholesale,Biri,5195.53,Rs/quintal,synthetic,published,5000.0,synthetic-prices-v1,20260917
2015-16,2015-07-01,2015,7,OD26,Puri,Wholesale,Biri,6219.85,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2015-08-01,2015,8,OD26,Puri,Wholesale,Biri,6407.68,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2015-09-01,2015,9,OD26,Puri,Wholesale,Biri,6481.32,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2015-10-01,2015,10,OD26,Puri,Wholesale,Biri,6314.52,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2015-11-01,2015,11,OD26,Puri,Wholesale,Biri,6268.56,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2015-12-01,2015,12,OD26,Puri,Wholesale,Biri,6135.46,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2016-01-01,2016,1,OD26,Puri,Wholesale,Biri,5666.23,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2016-02-01,2016,2,OD26,Puri,Wholesale,Biri,5717.56,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2016-03-01,2016,3,OD26,Puri,Wholesale,Biri,5703.23,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2016-04-01,2016,4,OD26,Puri,Wholesale,Biri,5815.13,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2016-05-01,2016,5,OD26,Puri,Wholesale,Biri,5671.64,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2015-16,2016-06-01,2016,6,OD26,Puri,Wholesale,Biri,6006.83,Rs/quintal,synthetic,published,6034.0,synthetic-prices-v1,20260917
2016-17,2016-07-01,2016,7,OD26,Puri,Wholesale,Biri,6144.97,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2016-08-01,2016,8,OD26,Puri,Wholesale,Biri,6262.99,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2016-09-01,2016,9,OD26,Puri,Wholesale,Biri,6513.07,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2016-10-01,2016,10,OD26,Puri,Wholesale,Biri,6444.58,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2016-11-01,2016,11,OD26,Puri,Wholesale,Biri,6339.06,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2016-12-01,2016,12,OD26,Puri,Wholesale,Biri,6059.01,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2017-01-01,2017,1,OD26,Puri,Wholesale,Biri,5655.93,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2017-02-01,2017,2,OD26,Puri,Wholesale,Biri,5547.07,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2017-03-01,2017,3,OD26,Puri,Wholesale,Biri,5482.9,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2017-04-01,2017,4,OD26,Puri,Wholesale,Biri,5592.52,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2017-05-01,2017,5,OD26,Puri,Wholesale,Biri,5778.17,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2016-17,2017-06-01,2017,6,OD26,Puri,Wholesale,Biri,6179.73,Rs/quintal,synthetic,published,6000.0,synthetic-prices-v1,20260917
2017-18,2017-07-01,2017,7,OD26,Puri,Wholesale,Biri,6088.35,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2017-08-01,2017,8,OD26,Puri,Wholesale,Biri,6545.06,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2017-09-01,2017,9,OD26,Puri,Wholesale,Biri,6425.92,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2017-10-01,2017,10,OD26,Puri,Wholesale,Biri,6316.71,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2017-11-01,2017,11,OD26,Puri,Wholesale,Biri,6283.39,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2017-12-01,2017,12,OD26,Puri,Wholesale,Biri,6143.4,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2018-01-01,2018,1,OD26,Puri,Wholesale,Biri,6124.15,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2018-02-01,2018,2,OD26,Puri,Wholesale,Biri,5819.18,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2018-03-01,2018,3,OD26,Puri,Wholesale,Biri,5304.75,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2018-04-01,2018,4,OD26,Puri,Wholesale,Biri,5441.65,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2018-05-01,2018,5,OD26,Puri,Wholesale,Biri,5653.63,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2017-18,2018-06-01,2018,6,OD26,Puri,Wholesale,Biri,6009.8,Rs/quintal,synthetic,published,6013.0,synthetic-prices-v1,20260917
2018-19,2018-07-01,2018,7,OD26,Puri,Wholesale,Biri,5190.75,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2018-08-01,2018,8,OD26,Puri,Wholesale,Biri,5289.89,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2018-09-01,2018,9,OD26,Puri,Wholesale,Biri,5426.31,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2018-10-01,2018,10,OD26,Puri,Wholesale,Biri,5633.41,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2018-11-01,2018,11,OD26,Puri,Wholesale,Biri,5436.48,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2018-12-01,2018,12,OD26,Puri,Wholesale,Biri,5021.91,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2019-01-01,2019,1,OD26,Puri,Wholesale,Biri,4977.84,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2019-02-01,2019,2,OD26,Puri,Wholesale,Biri,4978.63,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2019-03-01,2019,3,OD26,Puri,Wholesale,Biri,4791.75,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2019-04-01,2019,4,OD26,Puri,Wholesale,Biri,4737.11,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2019-05-01,2019,5,OD26,Puri,Wholesale,Biri,4925.72,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2018-19,2019-06-01,2019,6,OD26,Puri,Wholesale,Biri,5186.21,Rs/quintal,synthetic,published,5133.0,synthetic-prices-v1,20260917
2019-20,2019-07-01,2019,7,OD26,Puri,Wholesale,Biri,5653.88,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2019-08-01,2019,8,OD26,Puri,Wholesale,Biri,5744.19,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2019-09-01,2019,9,OD26,Puri,Wholesale,Biri,5758.47,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2019-10-01,2019,10,OD26,Puri,Wholesale,Biri,5676.69,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2019-11-01,2019,11,OD26,Puri,Wholesale,Biri,5600.15,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2019-12-01,2019,12,OD26,Puri,Wholesale,Biri,5607.23,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2020-01-01,2020,1,OD26,Puri,Wholesale,Biri,5209.82,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2020-02-01,2020,2,OD26,Puri,Wholesale,Biri,5049.84,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2020-03-01,2020,3,OD26,Puri,Wholesale,Biri,4971.71,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2020-04-01,2020,4,OD26,Puri,Wholesale,Biri,4877.39,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2020-05-01,2020,5,OD26,Puri,Wholesale,Biri,5066.9,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2019-20,2020-06-01,2020,6,OD26,Puri,Wholesale,Biri,5275.5,Rs/quintal,synthetic,projected,5374.31,synthetic-prices-v1,20260917
2020-21,2020-07-01,2020,7,OD26,Puri,Wholesale,Biri,5756.1,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2020-08-01,2020,8,OD26,Puri,Wholesale,Biri,6091.48,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2020-09-01,2020,9,OD26,Puri,Wholesale,Biri,6159.27,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2020-10-01,2020,10,OD26,Puri,Wholesale,Biri,6145.6,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2020-11-01,2020,11,OD26,Puri,Wholesale,Biri,5896.76,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2020-12-01,2020,12,OD26,Puri,Wholesale,Biri,5590.91,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2021-01-01,2021,1,OD26,Puri,Wholesale,Biri,5415.63,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2021-02-01,2021,2,OD26,Puri,Wholesale,Biri,5408.44,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2021-03-01,2021,3,OD26,Puri,Wholesale,Biri,5072.39,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2021-04-01,2021,4,OD26,Puri,Wholesale,Biri,5326.28,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2021-05-01,2021,5,OD26,Puri,Wholesale,Biri,5279.15,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2020-21,2021-06-01,2021,6,OD26,Puri,Wholesale,Biri,5381.67,Rs/quintal,synthetic,projected,5626.97,synthetic-prices-v1,20260917
2021-22,2021-07-01,2021,7,OD26,Puri,Wholesale,Biri,6194.13,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2021-08-01,2021,8,OD26,Puri,Wholesale,Biri,6322.2,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2021-09-01,2021,9,OD26,Puri,Wholesale,Biri,6252.72,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2021-10-01,2021,10,OD26,Puri,Wholesale,Biri,6352.08,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2021-11-01,2021,11,OD26,Puri,Wholesale,Biri,6025.0,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2021-12-01,2021,12,OD26,Puri,Wholesale,Biri,5716.97,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2022-01-01,2022,1,OD26,Puri,Wholesale,Biri,5565.97,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2022-02-01,2022,2,OD26,Puri,Wholesale,Biri,5478.06,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2022-03-01,2022,3,OD26,Puri,Wholesale,Biri,5413.71,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2022-04-01,2022,4,OD26,Puri,Wholesale,Biri,5544.31,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2022-05-01,2022,5,OD26,Puri,Wholesale,Biri,5801.93,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2021-22,2022-06-01,2022,6,OD26,Puri,Wholesale,Biri,6031.04,Rs/quintal,synthetic,projected,5891.51,synthetic-prices-v1,20260917
2022-23,2022-07-01,2022,7,OD26,Puri,Wholesale,Biri,6417.95,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2022-08-01,2022,8,OD26,Puri,Wholesale,Biri,6866.79,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2022-09-01,2022,9,OD26,Puri,Wholesale,Biri,6699.63,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2022-10-01,2022,10,OD26,Puri,Wholesale,Biri,6736.23,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2022-11-01,2022,11,OD26,Puri,Wholesale,Biri,6167.8,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2022-12-01,2022,12,OD26,Puri,Wholesale,Biri,5998.03,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2023-01-01,2023,1,OD26,Puri,Wholesale,Biri,5823.51,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2023-02-01,2023,2,OD26,Puri,Wholesale,Biri,5562.98,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2023-03-01,2023,3,OD26,Puri,Wholesale,Biri,5662.82,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2023-04-01,2023,4,OD26,Puri,Wholesale,Biri,5848.01,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2023-05-01,2023,5,OD26,Puri,Wholesale,Biri,5982.82,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2022-23,2023-06-01,2023,6,OD26,Puri,Wholesale,Biri,6255.23,Rs/quintal,synthetic,projected,6168.48,synthetic-prices-v1,20260917
2023-24,2023-07-01,2023,7,OD26,Puri,Wholesale,Biri,6692.66,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2023-08-01,2023,8,OD26,Puri,Wholesale,Biri,7082.17,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2023-09-01,2023,9,OD26,Puri,Wholesale,Biri,7317.13,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2023-10-01,2023,10,OD26,Puri,Wholesale,Biri,7036.11,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2023-11-01,2023,11,OD26,Puri,Wholesale,Biri,6854.41,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2023-12-01,2023,12,OD26,Puri,Wholesale,Biri,6305.88,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2024-01-01,2024,1,OD26,Puri,Wholesale,Biri,5941.37,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2024-02-01,2024,2,OD26,Puri,Wholesale,Biri,5825.71,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2024-03-01,2024,3,OD26,Puri,Wholesale,Biri,5749.42,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2024-04-01,2024,4,OD26,Puri,Wholesale,Biri,5987.55,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2024-05-01,2024,5,OD26,Puri,Wholesale,Biri,6144.82,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2023-24,2024-06-01,2024,6,OD26,Puri,Wholesale,Biri,6564.51,Rs/quintal,synthetic,projected,6458.48,synthetic-prices-v1,20260917
2024-25,2024-07-01,2024,7,OD26,Puri,Wholesale,Biri,6901.81,Rs/quintal,synthetic,projected,6762.11,synthetic-prices-v1,20260917
2024-25,2024-08-01,2024,8,OD26,Puri,Wholesale,Biri,7205.42,Rs/quintal,synthetic,projected,6762.11,synthetic-prices-v1,20260917
2024-25,2024-09-01,2024,9,OD26,Puri,Wholesale,Biri,7260.56,Rs/quintal,synthetic,projected,6762.11,synthetic-prices-v1,20260917
2024-25,2024-10-01,2024,10,OD26,Puri,Wholesale,Biri,7463.79,Rs/quintal,synthetic,projected,6762.11,synthetic-prices-v1,20260917
2024-25,2024-11-01,2024,11,OD26,Puri,Wholesale,Biri,7043.14,Rs/quintal,synthetic,projected,6762.11,synthetic-prices-v1,20260917
2024-25,2024-12-01,2024,12,OD26,Puri,Wholesale,Biri,6763.32,Rs/quintal,synthetic,projected,6762.11,synthetic-prices-v1,20260917
2024-25,2025-01-01,2025,1,OD26,Puri,Wholesale,Biri,6441.18,Rs/quintal,synthetic,projected,6762.11,synthetic-prices-v1,20260917
2024-25,2025-02-01,2025,2,OD26,Puri,Wholesale,Biri,6217.91,Rs/quintal,synthetic,projected,6762.11,synthetic-prices-v1,20260917
2024-25,2025-03-01,2025,3,OD26,Puri,Wholesale,Biri,6004.82,Rs/quintal,synthetic,projected,6762.11,synthetic-prices-v1,20260917
