price_type,commodity,district_id,agri_year,basis,annual_level,months
Farm Harvest,Sugarcane,OD05,2016-17,published,285.0,3
Farm Harvest,Sugarcane,OD05,2017-18,published,300.0,3
Farm Harvest,Sugarcane,OD05,2018-19,published,410.0,3
Farm Harvest,Sugarcane,OD05,2019-20,projected,451.0,3
Farm Harvest,Sugarcane,OD05,2020-21,projected,496.1,3
Farm Harvest,Sugarcane,OD05,2021-22,projected,545.71,3
Farm Harvest,Sugarcane,OD05,2022-23,projected,600.28,3
Farm Harvest,Sugarcane,OD05,2023-24,projected,660.31,3
Farm Harvest,Sugarcane,OD05,2024-25,projected,726.34,3
Farm Harvest,Sugarcane,OD06,2013-14,published,200.0,3
Farm Harvest,Sugarcane,OD06,2014-15,published,245.0,3
Farm Harvest,Sugarcane,OD06,2015-16,published,266.0,3
Farm Harvest,Sugarcane,OD06,2016-17,published,300.0,3
Farm Harvest,Sugarcane,OD06,2017-18,published,350.0,3
Farm Harvest,Sugarcane,OD06,2018-19,published,242.0,3
Farm Harvest,Sugarcane,OD06,2019-20,projected,266.2,3
Farm Harvest,Sugarcane,OD06,2020-21,projected,292.82,3
Farm Harvest,Sugarcane,OD06,2021-22,projected,322.1,3
Farm Harvest,Sugarcane,OD06,2022-23,projected,354.31,3
Farm Harvest,Sugarcane,OD06,2023-24,projected,389.74,3
Farm Harvest,Sugarcane,OD06,2024-25,projected,428.72,3
Farm Harvest,Sugarcane,OD07,2013-14,published,165.0,3
Farm Harvest,Sugarcane,OD07,2014-15,published,200.0,3
Farm Harvest,Sugarcane,OD07,2015-16,published,250.0,3
Farm Harvest,Sugarcane,OD07,2016-17,published,270.0,3
Farm Harvest,Sugarcane,OD07,2017-18,published,274.0,3
Farm Harvest,Sugarcane,OD07,2018-19,published,320.0,3
Farm Harvest,Sugarcane,OD07,2019-20,projected,352.0,3
Farm Harvest,Sugarcane,OD07,2020-21,projected,387.2,3
Farm Harvest,Sugarcane,OD07,2021-22,projected,425.92,3
Farm Harvest,Sugarcane,OD07,2022-23,projected,468.51,3
Farm Harvest,Sugarcane,OD07,2023-24,projected,515.36,3
Farm Harvest,Sugarcane,OD07,2024-25,projected,566.9,3
Farm Harvest,Sugarcane,OD08,2013-14,imputed,174.69,3
Farm Harvest,Sugarcane,OD08,2014-15,imputed,219.86,3
Farm Harvest,Sugarcane,OD08,2015-16,imputed,250.55,3
Farm Harvest,Sugarcane,OD08,2016-17,published,300.0,3
Farm Harvest,Sugarcane,OD08,2017-18,published,237.0,3
Farm Harvest,Sugarcane,OD08,2018-19,published,386.0,3
Farm Harvest,Sugarcane,OD08,2019-20,projected,424.6,3
Farm Harvest,Sugarcane,OD08,2020-21,projected,467.06,3
Farm Harvest,Sugarcane,OD08,2021-22,projected,513.77,3
Farm Harvest,Sugarcane,OD08,2022-23,projected,565.14,3
Farm Harvest,Sugarcane,OD08,2023-24,projected,621.66,3
Farm Harvest,Sugarcane,OD08,2024-25,projected,683.82,3
Farm Harvest,Sugarcane,OD09,2013-14,imputed,169.54,3
Farm Harvest,Sugarcane,OD09,2014-15,published,222.0,3
Farm Harvest,Sugarcane,OD09,2015-16,published,250.0,3
Farm Harvest,Sugarcane,OD09,2016-17,published,267.0,3
Farm Harvest,Sugarcane,OD09,2017-18,published,305.0,3
Farm Harvest,Sugarcane,OD09,2018-19,published,305.0,3
Farm Harvest,Sugarcane,OD09,2019-20,projected,335.5,3
Farm Harvest,Sugarcane,OD09,2020-21,projected,369.05,3
Farm Harvest,Sugarcane,OD09,2021-22,projected,405.96,3
Farm Harvest,Sugarcane,OD09,2022-23,projected,446.55,3
Farm Harvest,Sugarcane,OD09,2023-24,projected,491.21,3
Farm Harvest,Sugarcane,OD09,2024-25,projected,540.33,3
Farm Harvest,Sugarcane,OD10,2013-14,imputed,162.09,3
Farm Harvest,Sugarcane,OD10,2014-15,published,215.0,3
Farm Harvest,Sugarcane,OD10,2015-16,published,245.0,3
Farm Harvest,Sugarcane,OD10,2016-17,published,265.0,3
Farm Harvest,Sugarcane,OD10,2017-18,published,280.0,3
Farm Harvest,Sugarcane,OD10,2018-19,published,280.0,3
Farm Harvest,Sugarcane,OD10,2019-20,projected,308.0,3
Farm Harvest,Sugarcane,OD10,2020-21,projected,338.8,3
Farm Harvest,Sugarcane,OD10,2021-22,projected,372.68,3
Farm Harvest,Sugarcane,OD10,2022-23,projected,409.95,3
Farm Harvest,Sugarcane,OD10,2023-24,projected,450.94,3
Farm Harvest,Sugarcane,OD10,2024-25,projected,496.04,3
Farm Harvest,Sugarcane,OD11,2013-14,published,165.0,3
Farm Harvest,Sugarcane,OD11,2014-15,published,200.0,3
Farm Harvest,Sugarcane,OD11,2015-16,published,230.0,3
Farm Harvest,Sugarcane,OD11,2016-17,published,250.0,3
Farm Harvest,Sugarcane,OD11,2017-18,published,260.7,3
Farm Harvest,Sugarcane,OD11,2018-19,published,335.0,3
Farm Harvest,Sugarcane,OD11,2019-20,projected,368.5,3
Farm Harvest,Sugarcane,OD11,2020-21,projected,405.35,3
Farm Harvest,Sugarcane,OD11,2021-22,projected,445.89,3
Farm Harvest,Sugarcane,OD11,2022-23,projected,490.47,3
Farm Harvest,Sugarcane,OD11,2023-24,projected,539.52,3
Farm Harvest,Sugarcane,OD11,2024-25,projected,593.47,3
Farm Harvest,Sugarcane,OD12,2013-14,published,170.0,3
Farm Harvest,Sugarcane,OD12,2014-15,published,210.0,3
Farm Harvest,Sugarcane,OD12,2015-16,published,250.0,3
Farm Harvest,Sugarcane,OD12,2016-17,published,270.0,3
Farm Harvest,Sugarcane,OD12,2017-18,published,304.0,3
Farm Harvest,Sugarcane,OD12,2018-19,published,310.0,3
Farm Harvest,Sugarcane,OD12,2019-20,projected,341.0,3
Farm Harvest,Sugarcane,OD12,2020-21,projected,375.1,3
Farm Harvest,Sugarcane,OD12,2021-22,projected,412.61,3
Farm Harvest,Sugarcane,OD12,2022-23,projected,453.87,3
Farm Harvest,Sugarcane,OD12,2023-24,projected,499.26,3
Farm Harvest,Sugarcane,OD12,2024-25,projected,549.18,3
Farm Harvest,Sugarcane,OD13,2013-14,published,174.0,3
Farm Harvest,Sugarcane,OD13,2014-15,published,215.0,3
Farm Harvest,Sugarcane,OD13,2015-16,published,250.0,3
Farm Harvest,Sugarcane,OD13,2016-17,published,275.0,3
Farm Harvest,Sugarcane,OD13,2017-18,published,318.0,3
Farm Harvest,Sugarcane,OD13,2018-19,published,350.0,3
Farm Harvest,Sugarcane,OD13,2019-20,projected,385.0,3
Farm Harvest,Sugarcane,OD13,2020-21,projected,423.5,3
Farm Harvest,Sugarcane,OD13,2021-22,projected,465.85,3
Farm Harvest,Sugarcane,OD13,2022-23,projected,512.44,3
Farm Harvest,Sugarcane,OD13,2023-24,projected,563.68,3
Farm Harvest,Sugarcane,OD13,2024-25,projected,620.05,3
Farm Harvest,Sugarcane,OD14,2013-14,imputed,180.58,3
Farm Harvest,Sugarcane,OD14,2014-15,imputed,227.28,3
Farm Harvest,Sugarcane,OD14,2015-16,imputed,259.0,3
Farm Harvest,Sugarcane,OD14,2016-17,published,267.0,3
Farm Harvest,Sugarcane,OD14,2017-18,published,355.0,3
Farm Harvest,Sugarcane,OD14,2018-19,imputed,337.83,3
Farm Harvest,Sugarcane,OD14,2019-20,projected,365.08,3
Farm Harvest,Sugarcane,OD14,2020-21,projected,401.59,3
Farm Harvest,Sugarcane,OD14,2021-22,projected,441.75,3
Farm Harvest,Sugarcane,OD14,2022-23,projected,485.93,3
Farm Harvest,Sugarcane,OD14,2023-24,projected,534.52,3
Farm Harvest,Sugarcane,OD14,2024-25,projected,587.97,3
Farm Harvest,Sugarcane,OD15,2013-14,published,200.0,3
Farm Harvest,Sugarcane,OD15,2014-15,published,240.0,3
Farm Harvest,Sugarcane,OD15,2015-16,published,262.0,3
Farm Harvest,Sugarcane,OD15,2016-17,published,300.0,3
Farm Harvest,Sugarcane,OD15,2017-18,published,310.0,3
Farm Harvest,Sugarcane,OD15,2018-19,published,280.0,3
Farm Harvest,Sugarcane,OD15,2019-20,projected,308.0,3
Farm Harvest,Sugarcane,OD15,2020-21,projected,338.8,3
Farm Harvest,Sugarcane,OD15,2021-22,projected,372.68,3
Farm Harvest,Sugarcane,OD15,2022-23,projected,409.95,3
Farm Harvest,Sugarcane,OD15,2023-24,projected,450.94,3
Farm Harvest,Sugarcane,OD15,2024-25,projected,496.04,3
Farm Harvest,Sugarcane,OD17,2013-14,published,165.0,3
Farm Harvest,Sugarcane,OD17,2014-15,published,215.0,3
Farm Harvest,Sugarcane,OD17,2015-16,published,248.0,3
Farm Harvest,Sugarcane,OD17,2016-17,published,270.0,3
Farm Harvest,Sugarcane,OD17,2017-18,published,350.0,3
Farm Harvest,Sugarcane,OD17,2018-19,published,325.0,3
Farm Harvest,Sugarcane,OD17,2019-20,projected,357.5,3
Farm Harvest,Sugarcane,OD17,2020-21,projected,393.25,3
Farm Harvest,Sugarcane,OD17,2021-22,projected,432.58,3
Farm Harvest,Sugarcane,OD17,2022-23,projected,475.83,3
Farm Harvest,Sugarcane,OD17,2023-24,projected,523.42,3
Farm Harvest,Sugarcane,OD17,2024-25,projected,575.76,3
Farm Harvest,Sugarcane,OD18,2013-14,imputed,180.69,3
Farm Harvest,Sugarcane,OD18,2014-15,published,240.0,3
Farm Harvest,Sugarcane,OD18,2015-16,published,260.0,3
Farm Harvest,Sugarcane,OD18,2016-17,published,275.0,3
Farm Harvest,Sugarcane,OD18,2017-18,published,310.0,3
Farm Harvest,Sugarcane,OD18,2018-19,published,355.0,3
Farm Harvest,Sugarcane,OD18,2019-20,projected,390.5,3
Farm Harvest,Sugarcane,OD18,2020-21,projected,429.55,3
Farm Harvest,Sugarcane,OD18,2021-22,projected,472.51,3
Farm Harvest,Sugarcane,OD18,2022-23,projected,519.76,3
Farm Harvest,Sugarcane,OD18,2023-24,projected,571.73,3
Farm Harvest,Sugarcane,OD18,2024-25,projected,628.9,3
Farm Harvest,Sugarcane,OD19,2013-14,imputed,178.48,3
Farm Harvest,Sugarcane,OD19,2014-15,published,226.66,3
Farm Harvest,Sugarcane,OD19,2015-16,published,250.0,3
Farm Harvest,Sugarcane,OD19,2016-17,published,267.0,3
Farm Harvest,Sugarcane,OD19,2017-18,published,352.0,3
Farm Harvest,Sugarcane,OD19,2018-19,imputed,333.9,3
Farm Harvest,Sugarcane,OD19,2019-20,projected,360.84,3
Farm Harvest,Sugarcane,OD19,2020-21,projected,396.92,3
Farm Harvest,Sugarcane,OD19,2021-22,projected,436.61,3
Farm Harvest,Sugarcane,OD19,2022-23,projected,480.27,3
Farm Harvest,Sugarcane,OD19,2023-24,projected,528.3,3
Farm Harvest,Sugarcane,OD19,2024-25,projected,581.13,3
Farm Harvest,Sugarcane,OD20,2013-14,published,170.0,3
Farm Harvest,Sugarcane,OD20,2014-15,published,180.0,3
Farm Harvest,Sugarcane,OD20,2015-16,published,235.0,3
Farm Harvest,Sugarcane,OD20,2016-17,published,260.0,3
Farm Harvest,Sugarcane,OD20,2017-18,published,265.0,3
Farm Harvest,Sugarcane,OD20,2018-19,published,350.0,3
Farm Harvest,Sugarcane,OD20,2019-20,projected,385.0,3
Farm Harvest,Sugarcane,OD20,2020-21,projected,423.5,3
Farm Harvest,Sugarcane,OD20,2021-22,projected,465.85,3
Farm Harvest,Sugarcane,OD20,2022-23,projected,512.44,3
Farm Harvest,Sugarcane,OD20,2023-24,projected,563.68,3
Farm Harvest,Sugarcane,OD20,2024-25,projected,620.05,3
Farm Harvest,Sugarcane,OD21,2013-14,imputed,188.78,3
Farm Harvest,Sugarcane,OD21,2014-15,imputed,237.59,3
Farm Harvest,Sugarcane,OD21,2015-16,imputed,270.76,3
Farm Harvest,Sugarcane,OD21,2016-17,published,300.0,3
Farm Harvest,Sugarcane,OD21,2017-18,imputed,346.95,3
Farm Harvest,Sugarcane,OD21,2018-19,imputed,353.16,3
Farm Harvest,Sugarcane,OD21,2019-20,projected,330.0,3
Farm Harvest,Sugarcane,OD21,2020-21,projected,363.0,3
Farm Harvest,Sugarcane,OD21,2021-22,projected,399.3,3
Farm Harvest,Sugarcane,OD21,2022-23,projected,439.23,3
Farm Harvest,Sugarcane,OD21,2023-24,projected,483.15,3
Farm Harvest,Sugarcane,OD21,2024-25,projected,531.47,3
Farm Harvest,Sugarcane,OD23,2013-14,published,170.0,3
Farm Harvest,Sugarcane,OD23,2014-15,published,200.0,3
Farm Harvest,Sugarcane,OD23,2015-16,published,255.0,3
Farm Harvest,Sugarcane,OD23,2016-17,published,270.0,3
Farm Harvest,Sugarcane,OD23,2017-18,published,372.0,3
Farm Harvest,Sugarcane,OD23,2018-19,published,390.0,3
Farm Harvest,Sugarcane,OD23,2019-20,projected,429.0,3
Farm Harvest,Sugarcane,OD23,2020-21,projected,471.9,3
Farm Harvest,Sugarcane,OD23,2021-22,projected,519.09,3
Farm Harvest,Sugarcane,OD23,2022-23,projected,571.0,3
Farm Harvest,Sugarcane,OD23,2023-24,projected,628.1,3
Farm Harvest,Sugarcane,OD23,2024-25,projected,690.91,3
Farm Harvest,Sugarcane,OD24,2013-14,published,180.0,3
Farm Harvest,Sugarcane,OD24,2014-15,published,200.0,3
Farm Harvest,Sugarcane,OD24,2015-16,published,245.0,3
Farm Harvest,Sugarcane,OD24,2016-17,published,275.0,3
Farm Harvest,Sugarcane,OD24,2017-18,published,320.0,3
Farm Harvest,Sugarcane,OD24,2018-19,published,400.0,3
Farm Harvest,Sugarcane,OD24,2019-20,projected,440.0,3
Farm Harvest,Sugarcane,OD24,2020-21,projected,484.0,3
Farm Harvest,Sugarcane,OD24,2021-22,projected,532.4,3
Farm Harvest,Sugarcane,OD24,2022-23,projected,585.64,3
Farm Harvest,Sugarcane,OD24,2023-24,projected,644.2,3
Farm Harvest,Sugarcane,OD24,2024-25,projected,708.62,3
Farm Harvest,Sugarcane,OD25,2013-14,imputed,185.24,3
Farm Harvest,Sugarcane,OD25,2014-15,imputed,233.13,3
Farm Harvest,Sugarcane,OD25,2015-16,imputed,265.68,3
Farm Harvest,Sugarcane,OD25,2016-17,published,300.0,3
Farm Harvest,Sugarcane,OD25,2017-18,published,360.0,3
Farm Harvest,Sugarcane,OD25,2018-19,published,320.0,3
Farm Harvest,Sugarcane,OD25,2019-20,projected,352.0,3
Farm Harvest,Sugarcane,OD25,2020-21,projected,387.2,3
Farm Harvest,Sugarcane,OD25,2021-22,projected,425.92,3
Farm Harvest,Sugarcane,OD25,2022-23,projected,468.51,3
Farm Harvest,Sugarcane,OD25,2023-24,projected,515.36,3
Farm Harvest,Sugarcane,OD25,2024-25,projected,566.9,3
Farm Harvest,Sugarcane,OD26,2013-14,imputed,172.96,3
Farm Harvest,Sugarcane,OD26,2014-15,published,230.0,3
Farm Harvest,Sugarcane,OD26,2015-16,published,252.0,3
Farm Harvest,Sugarcane,OD26,2016-17,published,275.0,3
Farm Harvest,Sugarcane,OD26,2017-18,imputed,317.89,3
Farm Harvest,Sugarcane,OD26,2018-19,published,300.0,3
Farm Harvest,Sugarcane,OD26,2019-20,projected,330.0,3
Farm Harvest,Sugarcane,OD26,2020-21,projected,363.0,3
Farm Harvest,Sugarcane,OD26,2021-22,projected,399.3,3
Farm Harvest,Sugarcane,OD26,2022-23,projected,439.23,3
Farm Harvest,Sugarcane,OD26,2023-24,projected,483.15,3
Farm Harvest,Sugarcane,OD26,2024-25,projected,531.47,3
Farm Harvest,Sugarcane,OD27,2013-14,imputed,193.16,3
Farm Harvest,Sugarcane,OD27,2014-15,imputed,243.1,3
Farm Harvest,Sugarcane,OD27,2015-16,imputed,277.03,3
Farm Harvest,Sugarcane,OD27,2016-17,imputed,306.96,3
Farm Harvest,Sugarcane,OD27,2017-18,published,355.0,3
Farm Harvest,Sugarcane,OD27,2018-19,imputed,361.35,3
Farm Harvest,Sugarcane,OD27,2019-20,projected,390.5,3
Farm Harvest,Sugarcane,OD27,2020-21,projected,429.55,3
Farm Harvest,Sugarcane,OD27,2021-22,projected,472.51,3
Farm Harvest,Sugarcane,OD27,2022-23,projected,519.76,3
Farm Harvest,Sugarcane,OD27,2023-24,projected,571.73,3
Farm Harvest,Sugarcane,OD27,2024-25,projected,628.9,3
Farm Harvest,Sugarcane,OD28,2013-14,imputed,180.13,3
Farm Harvest,Sugarcane,OD28,2014-15,published,245.0,3
Farm Harvest,Sugarcane,OD28,2015-16,published,260.0,3
Farm Harvest,Sugarcane,OD28,2016-17,published,290.0,3
Farm Harvest,Sugarcane,OD28,2017-18,published,349.0,3
Farm Harvest,Sugarcane,OD28,2018-19,published,285.0,3
Farm Harvest,Sugarcane,OD28,2019-20,projected,313.5,3
Farm Harvest,Sugarcane,OD28,2020-21,projected,344.85,3
Farm Harvest,Sugarcane,OD28,2021-22,projected,379.34,3
Farm Harvest,Sugarcane,OD28,2022-23,projected,417.27,3
Farm Harvest,Sugarcane,OD28,2023-24,projected,459.0,3
Farm Harvest,Sugarcane,OD28,2024-25,projected,504.89,3
Farm Harvest,Sugarcane,OD29,2013-14,published,190.0,3
Farm Harvest,Sugarcane,OD29,2014-15,published,235.0,3
Farm Harvest,Sugarcane,OD29,2015-16,published,255.0,3
Farm Harvest,Sugarcane,OD29,2016-17,published,285.0,3
Farm Harvest,Sugarcane,OD29,2017-18,imputed,337.18,3
Farm Harvest,Sugarcane,OD29,2018-19,imputed,343.21,3
Farm Harvest,Sugarcane,OD29,2019-20,projected,320.71,3
Farm Harvest,Sugarcane,OD29,2020-21,projected,352.78,3
Farm Harvest,Sugarcane,OD29,2021-22,projected,388.06,3
Farm Harvest,Sugarcane,OD29,2022-23,projected,426.86,3
Farm Harvest,Sugarcane,OD29,2023-24,projected,469.55,3
Farm Harvest,Sugarcane,OD29,2024-25,projected,516.5,3
Farm Harvest,Sugarcane,OD30,2013-14,imputed,180.28,3
Farm Harvest,Sugarcane,OD30,2014-15,published,240.0,3
Farm Harvest,Sugarcane,OD30,2015-16,published,260.0,3
Farm Harvest,Sugarcane,OD30,2016-17,published,300.0,3
Farm Harvest,Sugarcane,OD30,2017-18,imputed,331.33,3
Farm Harvest,Sugarcane,OD30,2018-19,published,300.0,3
Farm Harvest,Sugarcane,OD30,2019-20,projected,330.0,3
Farm Harvest,Sugarcane,OD30,2020-21,projected,363.0,3
Farm Harvest,Sugarcane,OD30,2021-22,projected,399.3,3
Farm Harvest,Sugarcane,OD30,2022-23,projected,439.23,3
Farm Harvest,Sugarcane,OD30,2023-24,projected,483.15,3
Farm Harvest,Sugarcane,OD30,2024-25,projected,531.47,3
Farm Harvest,Til,OD01,2013-14,published,4000.0,3
Farm Harvest,Til,OD01,2014-15,published,4516.0,3
Farm Harvest,Til,OD01,2015-16,published,4792.0,3
Farm Harvest,Til,OD01,2016-17,published,5209.0,3
Farm Harvest,Til,OD01,2017-18,published,5120.0,3
Farm Harvest,Til,OD01,2018-19,published,5800.0,3
Farm Harvest,Til,OD01,2019-20,projected,6292.27,3
Farm Harvest,Til,OD01,2020-21,projected,6826.32,3
Farm Harvest,Til,OD01,2021-22,projected,7405.69,3
Farm Harvest,Til,OD01,2022-23,projected,8034.24,3
Farm Harvest,Til,OD01,2023-24,projected,8716.14,3
Farm Harvest,Til,OD01,2024-25,projected,9455.91,3
Farm Harvest,Til,OD02,2013-14,published,3570.0,3
Farm Harvest,Til,OD02,2014-15,published,4350.0,3
Farm Harvest,Til,OD02,2015-16,published,4950.0,3
Farm Harvest,Til,OD02,2016-17,published,5400.0,3
Farm Harvest,Til,OD02,2017-18,published,5310.0,3
Farm Harvest,Til,OD02,2018-19,published,5500.0,3
Farm Harvest,Til,OD02,2019-20,projected,5966.81,3
Farm Harvest,Til,OD02,2020-21,projected,6473.23,3
Farm Harvest,Til,OD02,2021-22,projected,7022.64,3
Farm Harvest,Til,OD02,2022-23,projected,7618.68,3
Farm Harvest,Til,OD02,2023-24,projected,8265.3,3
Farm Harvest,Til,OD02,2024-25,projected,8966.81,3
Farm Harvest,Til,OD03,2013-14,published,3700.0,3
Farm Harvest,Til,OD03,2014-15,published,4448.0,3
Farm Harvest,Til,OD03,2015-16,published,5081.0,3
Farm Harvest,Til,OD03,2016-17,published,5220.0,3
Farm Harvest,Til,OD03,2017-18,published,5897.0,3
Farm Harvest,Til,OD03,2018-19,published,6000.0,3
Farm Harvest,Til,OD03,2019-20,projected,6509.24,3
Farm Harvest,Til,OD03,2020-21,projected,7061.71,3
Farm Harvest,Til,OD03,2021-22,projected,7661.06,3
Farm Harvest,Til,OD03,2022-23,projected,8311.28,3
Farm Harvest,Til,OD03,2023-24,projected,9016.69,3
Farm Harvest,Til,OD03,2024-25,projected,9781.98,3
Farm Harvest,Til,OD04,2013-14,published,3591.0,3
Farm Harvest,Til,OD04,2014-15,published,4533.0,3
Farm Harvest,Til,OD04,2015-16,published,5100.0,3
Farm Harvest,Til,OD04,2016-17,published,5443.0,3
Farm Harvest,Til,OD04,2017-18,published,5914.0,3
Farm Harvest,Til,OD04,2018-19,published,5700.0,3
Farm Harvest,Til,OD04,2019-20,projected,6183.78,3
Farm Harvest,Til,OD04,2020-21,projected,6708.62,3
Farm Harvest,Til,OD04,2021-22,projected,7278.01,3
Farm Harvest,Til,OD04,2022-23,projected,7895.72,3
Farm Harvest,Til,OD04,2023-24,projected,8565.86,3
Farm Harvest,Til,OD04,2024-25,projected,9292.88,3
Farm Harvest,Til,OD05,2013-14,imputed,3855.21,3
Farm Harvest,Til,OD05,2014-15,imputed,4548.72,3
Farm Harvest,Til,OD05,2015-16,imputed,4803.09,3
Farm Harvest,Til,OD05,2016-17,published,5300.0,3
Farm Harvest,Til,OD05,2017-18,published,5063.0,3
Farm Harvest,Til,OD05,2018-19,published,5800.0,3
Farm Harvest,Til,OD05,2019-20,projected,6292.27,3
Farm Harvest,Til,OD05,2020-21,projected,6826.32,3
Farm Harvest,Til,OD05,2021-22,projected,7405.69,3
Farm Harvest,Til,OD05,2022-23,projected,8034.24,3
Farm Harvest,Til,OD05,2023-24,projected,8716.14,3
Farm Harvest,Til,OD05,2024-25,projected,9455.91,3
Farm Harvest,Til,OD06,2013-14,published,4233.0,3
Farm Harvest,Til,OD06,2014-15,published,4800.0,3
Farm Harvest,Til,OD06,2015-16,published,5100.0,3
Farm Harvest,Til,OD06,2016-17,published,5275.0,3
Farm Harvest,Til,OD06,2017-18,published,5827.0,3
Farm Harvest,Til,OD06,2018-19,published,5819.0,3
Farm Harvest,Til,OD06,2019-20,projected,6312.88,3
Farm Harvest,Til,OD06,2020-21,projected,6848.68,3
Farm Harvest,Til,OD06,2021-22,projected,7429.95,3
Farm Harvest,Til,OD06,2022-23,projected,8060.56,3
Farm Harvest,Til,OD06,2023-24,projected,8744.69,3
Farm Harvest,Til,OD06,2024-25,projected,9486.89,3
Farm Harvest,Til,OD07,2013-14,published,3813.0,3
Farm Harvest,Til,OD07,2014-15,published,4700.0,3
Farm Harvest,Til,OD07,2015-16,published,5000.0,3
Farm Harvest,Til,OD07,2016-17,published,5350.0,3
Farm Harvest,Til,OD07,2017-18,imputed,5425.26,3
Farm Harvest,Til,OD07,2018-19,imputed,5956.51,3
Farm Harvest,Til,OD07,2019-20,projected,5687.45,3
Farm Harvest,Til,OD07,2020-21,projected,6170.16,3
Farm Harvest,Til,OD07,2021-22,projected,6693.85,3
Farm Harvest,Til,OD07,2022-23,projected,7261.98,3
Farm Harvest,Til,OD07,2023-24,projected,7878.33,3
Farm Harvest,Til,OD07,2024-25,projected,8547.0,3
Farm Harvest,Til,OD08,2013-14,imputed,3814.31,3
Farm Harvest,Til,OD08,2014-15,imputed,4500.47,3
Farm Harvest,Til,OD08,2015-16,imputed,4752.15,3
Farm Harvest,Til,OD08,2016-17,published,5300.0,3
Farm Harvest,Til,OD08,2017-18,published,4804.0,3
Farm Harvest,Til,OD08,2018-19,published,5900.0,3
Farm Harvest,Til,OD08,2019-20,projected,6400.76,3
Farm Harvest,Til,OD08,2020-21,projected,6944.01,3
Farm Harvest,Til,OD08,2021-22,projected,7533.38,3
Farm Harvest,Til,OD08,2022-23,projected,8172.76,3
Farm Harvest,Til,OD08,2023-24,projected,8866.42,3
Farm Harvest,Til,OD08,2024-25,projected,9618.94,3
Farm Harvest,Til,OD09,2013-14,published,4050.0,3
Farm Harvest,Til,OD09,2014-15,published,4600.0,3
Farm Harvest,Til,OD09,2015-16,published,4800.0,3
Farm Harvest,Til,OD09,2016-17,published,5233.0,3
Farm Harvest,Til,OD09,2017-18,published,5525.0,3
Farm Harvest,Til,OD09,2018-19,published,6100.0,3
Farm Harvest,Til,OD09,2019-20,projected,6617.73,3
Farm Harvest,Til,OD09,2020-21,projected,7179.4,3
Farm Harvest,Til,OD09,2021-22,projected,7788.75,3
Farm Harvest,Til,OD09,2022-23,projected,8449.81,3
Farm Harvest,Til,OD09,2023-24,projected,9166.97,3
Farm Harvest,Til,OD09,2024-25,projected,9945.01,3
Farm Harvest,Til,OD10,2013-14,published,3630.0,3
Farm Harvest,Til,OD10,2014-15,published,4400.0,3
Farm Harvest,Til,OD10,2015-16,published,4500.0,3
Farm Harvest,Til,OD10,2016-17,published,4800.0,3
Farm Harvest,Til,OD10,2017-18,published,5323.0,3
Farm Harvest,Til,OD10,2018-19,published,6200.0,3
Farm Harvest,Til,OD10,2019-20,projected,6726.22,3
Farm Harvest,Til,OD10,2020-21,projected,7297.1,3
Farm Harvest,Til,OD10,2021-22,projected,7916.43,3
Farm Harvest,Til,OD10,2022-23,projected,8588.33,3
Farm Harvest,Til,OD10,2023-24,projected,9317.25,3
Farm Harvest,Til,OD10,2024-25,projected,10108.04,3
Farm Harvest,Til,OD11,2013-14,published,3600.0,3
Farm Harvest,Til,OD11,2014-15,published,4400.0,3
Farm Harvest,Til,OD11,2015-16,published,4500.0,3
Farm Harvest,Til,OD11,2016-17,published,4900.0,3
Farm Harvest,Til,OD11,2017-18,published,5525.0,3
Farm Harvest,Til,OD11,2018-19,published,6600.0,3
Farm Harvest,Til,OD11,2019-20,projected,7160.17,3
Farm Harvest,Til,OD11,2020-21,projected,7767.88,3
Farm Harvest,Til,OD11,2021-22,projected,8427.17,3
Farm Harvest,Til,OD11,2022-23,projected,9142.41,3
Farm Harvest,Til,OD11,2023-24,projected,9918.36,3
Farm Harvest,Til,OD11,2024-25,projected,10760.17,3
Farm Harvest,Til,OD14,2013-14,published,4300.0,3
Farm Harvest,Til,OD14,2014-15,published,5000.0,3
Farm Harvest,Til,OD14,2015-16,published,5100.0,3
Farm Harvest,Til,OD14,2016-17,published,5300.0,3
Farm Harvest,Til,OD14,2017-18,published,6275.0,3
Farm Harvest,Til,OD14,2018-19,published,6100.0,3
Farm Harvest,Til,OD14,2019-20,projected,6617.73,3
Farm Harvest,Til,OD14,2020-21,projected,7179.4,3
